tel:+41906882355,+50251306101,+48110264117,+01985980279,+69304195220,+87115946482,+08470206380,+06191635721,+47240104356,+23630385228,+07923974322,+00284989720,+64873456585,+47287446373,+19223081364,+26423015256,+51522938964,+46952342489,+73062698035,+06077114070,+44414085597,+58656815574,+26850842882,+77754472251,+85913019142,+85877907646,+68659156674,+45183122082,+18849470316,+01405095224,+17150968407,+62272618864,+20454744949,+20434686322,+69752680102,+44512916054,+50875878015,+57193716810,+83932099172,+17368014564,+22629630312,+30408329383,+31686410117,+57438461568,+87091782608,+27902768631,+84405012972,+49973405141,+16398748953,+04145873157,+24667478188;
fax:+02859120194,+09102250208,+14447981687,+07272100346,+48769023216,+56707226353,+30751891801,+72335452028,+50519585112,+65049491150,+65301746037,+79298905980,+63558654311,+24602139682,+57622442548,+68002009744,+64510057775,+49362177800,+73579838509,+90585296392,+20679719647,+74670418949,+72492882100,+48175546014,+76492590702,+21518191569,+45648221232,+59306684622,+66811527673,+27230575953,+13590270405,+45405266157,+40465453811,+85807323625,+36281633255,+90330146265,+25744867546,+51627459149,+13831149701,+80053380535,+46048495461,+85344379901,+67326541954,+42849741176,+87336993871,+34833700888,+76787812811,+78270062995,+79394840581,+19043030269,+91621871000;
tel:+14992806261,+77487046158,+04510770189,+47002333655,+73908878630,+99189191711,+61591019714,+19141486549,+91251838276,+41562363559,+02428588425,+80217879175,+04097614624,+39565273154,+36133337839,+56954227309,+13317848908,+65823999714,+26774405672,+89777278678,+49262439533,+01441325382,+23675098923,+49442889558,+09367849624,+86275267969,+49127512445,+92872691519,+04966108040,+31309709586,+27326975310,+28825457360,+71159572586,+80744375814,+30648329747,+85602511110,+04300835537,+85629351954,+38173878583,+29688911919,+43020391923,+08451769811,+60384755614,+05728812403,+92772148572,+77611808505,+76390294600,+48013878827,+32130655315,+17265464676,+81280510996;
fax:+49343953268,+52441804167,+50851691888,+93285615875,+05129418443,+37499629751,+12457926125,+17921599851,+66656761100,+85098978181,+24518252869,+87191736966,+91613742679,+57256588990,+45635701796,+29990823077,+25258700841,+68554008005,+88614138062,+24068047327,+50353326006,+30010725344,+21553554559,+51335027709,+70195134370,+04249134868,+24899161643,+44638794596,+79452191777,+73383562744,+36026161295,+64971218492,+60215499430,+87304190809,+73547945906,+92203946514,+14652912018,+04080242616,+51938262436,+31135741812,+27877613289,+15431446715,+87476785332,+76268426408,+79794810652,+99240219499,+33569943874,+89563002720,+68354996719,+85290849239,+06752911818;
tel:+98853371248,+29031688238,+07071099870,+06054213924,+56431456133,+55632369188,+87410996855,+21434995870,+74375891751,+76193874917,+71646137891,+35993900590,+59854753719,+32328165078,+92272373441,+85559329808,+58288647552,+93471248112,+22044665007,+54743982278,+58954541777,+14191253484,+55277837498,+39899864095,+79812581697,+42040432658,+10338451995,+00920217680,+70056232172,+35767871887,+13079112065,+94297075658,+42252962745,+71447107916,+24594559110,+81288075543,+74046756279,+96199486156,+24635878418,+26541165434,+13843769183,+56814720205,+63604801448,+64692042232,+44305300160,+66886731595,+86313964196,+89626928172,+28139294847,+10203540722,+47730359327;
fax:+19838290370,+69272324462,+45541181859,+69511520676,+90136181008,+42687915915,+65633776005,+53170423999,+45796947659,+56066846000,+03762642288,+64224531697,+55704952241,+01864705828,+51828794143,+40011288688,+18221693736,+51127017524,+04439901576,+52301595618,+02692060083,+79447603486,+58471195484,+24597433404,+87630861936,+32406513498,+42217209647,+95036937072,+36225880493,+11213562172,+56637939844,+99869679835,+46167531739,+68574803443,+97776916465,+41881690909,+24623732349,+38346682297,+40302226983,+62983176618,+38438431149,+21601038441,+29934348922,+68812361695,+81792275589,+58662350315,+78105869592,+72072002855,+49317171406,+73835408721,+38028887728;
tel:+56448117484,+93033474710,+39144848947,+05498430462,+28819064563,+06852748284,+15407991003,+19004726885,+62903529925,+70719669880,+76680270121,+20462363226,+24877175183,+01759204027,+58401087673,+47155789266,+39453979754,+63693705938,+73389153151,+99764474010,+85158192565,+60888862415,+98387060461,+90084581318,+16656994431,+58161719549,+57053451252,+62845765738,+34423419805,+30419934832,+75648899278,+35570473171,+32861349983,+26297400228,+52441692140,+87586558983,+93220338725,+07951423985,+86530494484,+53136264177,+28580135079,+76118483052,+39263907274,+58546848522,+55355710139,+75969521506,+23109871874,+72180916104,+94810748556,+04277361806,+92682630338;
tel:+43556379557,+48671627880,+12324574593,+17731307554,+53397889814,+47734230240,+19926196561,+75587854860,+76406321883,+50067786510,+56183168639,+23178758185,+98008871174,+80771688323,+55414726136,+00235665597,+40109336389,+37308399735,+94950967639,+05056954063,+94008488717,+82745346241,+33606337658,+25519495455,+01202843417,+16088605696,+53976032794,+16765529563,+78353096613,+02292969176,+49631662635,+62650375891,+95750308649,+81382389506,+17907118220,+57029536889,+73894950922,+76571167624,+14871754757,+73407804147,+08722964426,+17096057741,+73539090749,+90108452436,+51575958357,+29485679660,+96932711933,+54661867450,+82019478797,+26377721024,+98846887797;
fax:+78104319878,+30527976602,+63243923139,+43720593431,+20854811634,+14275039540,+60165070064,+56577844271,+13629804070,+20259896568,+44535773035,+14782748444,+41580756968,+24424078352,+52732799869,+63684943178,+59254636082,+63712040390,+99436038068,+97334851899,+36072872599,+74000748201,+82035123597,+25976788698,+74682732810,+77526065156,+69608807117,+23861211668,+97782214740,+60187823436,+51120826021,+48138525173,+92952999901,+32902904103,+70110487455,+28340617529,+31219850755,+43813181705,+00467968079,+96423109768,+25954199486,+51965503130,+50791421735,+70442129486,+25422620902,+11567373299,+16979745661,+97657343057,+95959178577,+47315809081,+43518885682;
sms:+56312834567,+81842015003,+31902962981,+64324485274,+98000486605,+10428511845,+35496822525,+88726845518,+46824223543,+33321978963,+72393873411,+12050997738,+93495258450,+23803061876,+56844752137,+09775552798,+56188499517,+63936286155,+21563094698,+36856646319,+50807155476,+94608556005,+14072536064,+54814936481,+85637070434,+45430198923,+57983517108,+89048285173,+34226044560,+49972682783,+65926256822,+03720824572,+73392486763,+10886170749,+38851902817,+78103700203,+97613630506,+05834397875,+98854335882,+46635373689,+11238030875,+61945913619,+76486624197,+50714707681,+36546558580,+47534996280,+41722132915,+74901791796,+67637586900,+75882346836,+79666062036;
